Email,Major Name,Degree Type
jt3981@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt1842@illinois.edu,Computer Science + Music, BS
jt3940@illinois.edu,Computer Science + Astronomy, BSLAS
jt4938@illinois.edu,Computer Science + Economics, BSLAS
jt3236@illinois.edu,Computer Science + Linguistics, BSLAS
jt5933@illinois.edu,Computer Engineering, BS
jt4232@illinois.edu,Computer Science + Anthropology, BSLAS
jt5004@illinois.edu,Computer Science + Philosophy, BSLAS
jt2800@illinois.edu,Computer Science + Economics, BSLAS
jt3017@illinois.edu,Mathematics & Computer Science, BSLAS
jt5785@illinois.edu,Computer Science + Physics, BS
jt4039@illinois.edu,Computer Science + Education, BS
jt2180@illinois.edu,Computer Science + Bioengineering, BS
jt5901@illinois.edu,Computer Science, BS
jt5516@illinois.edu,Computer Science + Linguistics, BSLAS
jt4372@illinois.edu,Computer Science + Anthropology, BSLAS
jt628@illinois.edu,Computer Science + Education, BS
jt5754@illinois.edu,Computer Science + Philosophy, BSLAS
jt4341@illinois.edu,Computer Science + Music, BS
jt3714@illinois.edu,Computer Science + Bioengineering, BS
jt4188@illinois.edu,Computer Science + Astronomy, BSLAS
jt2558@illinois.edu,Computer Science + Astronomy, BSLAS
jt1572@illinois.edu,Computer Science + Economics, BSLAS
jt3703@illinois.edu,Computer Science + Linguistics, BSLAS
jt5802@illinois.edu,Computer Science + Advertising, BS
jt3839@illinois.edu,Computer Science + Economics, BSLAS
jt5240@illinois.edu,Computer Science + Astronomy, BSLAS
jt5359@illinois.edu,Computer Science + Music, BS
jt1087@illinois.edu,Computer Engineering, BS
jt476@illinois.edu,Computer Science + Anthropology, BSLAS
jt680@illinois.edu,Mathematics & Computer Science, BSLAS
jt3720@illinois.edu,Computer Science + Astronomy, BSLAS
jt3633@illinois.edu,Mathematics & Computer Science, BSLAS
jt4810@illinois.edu,Computer Engineering, BS
jt876@illinois.edu,Computer Science + Chemistry, BSLAS
jt3488@illinois.edu,Computer Science, BS
jt5495@illinois.edu,Computer Science + Advertising, BS
jt4696@illinois.edu,Computer Science + Education, BS
jt4946@illinois.edu,Computer Science + Chemistry, BSLAS
jt5818@illinois.edu,Computer Science + Chemistry, BSLAS
jt1321@illinois.edu,Computer Science + Linguistics, BSLAS
jt2668@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt1712@illinois.edu,Computer Science + Advertising, BS
jt4348@illinois.edu,Computer Science + Bioengineering, BS
jt1822@illinois.edu,Computer Science + Economics, BSLAS
jt4353@illinois.edu,Computer Science, BS
jt5506@illinois.edu,Computer Science, BS
jt2040@illinois.edu,Computer Science + Music, BS
jt2230@illinois.edu,Computer Science + Education, BS
jt3584@illinois.edu,Computer Science + Physics, BS
jt1945@illinois.edu,Computer Science + Education, BS
jt4067@illinois.edu,Statistics & Computer Science, BSLAS
jt1048@illinois.edu,Computer Science + Music, BS
jt2583@illinois.edu,Computer Science + Education, BS
jt4937@illinois.edu,Computer Science + Economics, BSLAS
jt891@illinois.edu,Computer Science + Chemistry, BSLAS
jt349@illinois.edu,Computer Science + Animal Sciences, BS
jt5377@illinois.edu,Computer Science + Linguistics, BSLAS
jt1518@illinois.edu,Computer Science & Music, BS
jt80@illinois.edu,Computer Science + Education, BS
jt730@illinois.edu,Computer Science + Astronomy, BSLAS
jt3620@illinois.edu,Computer Science + Philosophy, BSLAS
jt1851@illinois.edu,Computer Science + Physics, BS
jt3550@illinois.edu,Computer Science + Chemistry, BSLAS
jt4796@illinois.edu,Computer Science + Bioengineering, BS
jt5844@illinois.edu,Computer Science + Bioengineering, BS
jt5439@illinois.edu,Computer Science + Animal Sciences, BS
jt2116@illinois.edu,Computer Science + Astronomy, BSLAS
jt3491@illinois.edu,Computer Science & Music, BS
jt5891@illinois.edu,Mathematics & Computer Science, BSLAS
jt4197@illinois.edu,Computer Science + Economics, BSLAS
jt3427@illinois.edu,Computer Science + Astronomy, BSLAS
jt2706@illinois.edu,Computer Science + Music, BS
jt1511@illinois.edu,Computer Science + Philosophy, BSLAS
jt5428@illinois.edu,Computer Science + Education, BS
jt2621@illinois.edu,Computer Science + Physics, BS
jt2103@illinois.edu,Mathematics & Computer Science, BSLAS
jt3473@illinois.edu,Computer Science + Advertising, BS
jt4803@illinois.edu,Computer Science + Music, BS
jt3929@illinois.edu,Computer Science + Animal Sciences, BS
jt4802@illinois.edu,Computer Science + Anthropology, BSLAS
jt2050@illinois.edu,Computer Science + Chemistry, BSLAS
jt3984@illinois.edu,Computer Science + Chemistry, BSLAS
jt5656@illinois.edu,Mathematics & Computer Science, BSLAS
jt2198@illinois.edu,Computer Science, BS
jt2394@illinois.edu,Computer Science & Music, BS
jt4835@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt2310@illinois.edu,Computer Science + Advertising, BS
jt366@illinois.edu,Computer Science + Philosophy, BSLAS
jt777@illinois.edu,Computer Science + Advertising, BS
jt5686@illinois.edu,Computer Science & Music, BS
jt5096@illinois.edu,Computer Science + Philosophy, BSLAS
jt2849@illinois.edu,Computer Science + Economics, BSLAS
jt219@illinois.edu,Computer Science + Economics, BSLAS
jt83@illinois.edu,Computer Science + Chemistry, BSLAS
jt5877@illinois.edu,Computer Engineering, BS
jt1849@illinois.edu,Computer Science + Chemistry, BSLAS
jt5625@illinois.edu,Statistics & Computer Science, BSLAS
jt2996@illinois.edu,Mathematics & Computer Science, BSLAS
jt509@illinois.edu,Computer Science + Bioengineering, BS
jt2045@illinois.edu,Computer Science + Animal Sciences, BS
jt1985@illinois.edu,Mathematics & Computer Science, BSLAS
jt5100@illinois.edu,Computer Science, BS
jt3264@illinois.edu,Computer Science + Linguistics, BSLAS
jt3039@illinois.edu,Computer Science + Anthropology, BSLAS
jt5924@illinois.edu,Computer Science, BS
jt5557@illinois.edu,Computer Science + Philosophy, BSLAS
jt611@illinois.edu,Computer Science + Linguistics, BSLAS
jt2789@illinois.edu,Computer Science + Economics, BSLAS
jt1629@illinois.edu,Computer Science + Education, BS
jt5349@illinois.edu,Mathematics & Computer Science, BSLAS
jt1357@illinois.edu,Computer Science, BS
jt5532@illinois.edu,Computer Science, BS
jt1167@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt3725@illinois.edu,Computer Science + Physics, BS
jt4933@illinois.edu,Computer Science & Music, BS
jt2883@illinois.edu,Computer Science + Education, BS
jt1815@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt744@illinois.edu,Computer Science + Animal Sciences, BS
jt67@illinois.edu,Statistics & Computer Science, BSLAS
jt1958@illinois.edu,Computer Science + Economics, BSLAS
jt4064@illinois.edu,Computer Science + Animal Sciences, BS
jt1573@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt2232@illinois.edu,Statistics & Computer Science, BSLAS
jt532@illinois.edu,Computer Science & Music, BS
jt1649@illinois.edu,Computer Science + Music, BS
jt3369@illinois.edu,Computer Science + Philosophy, BSLAS
jt4873@illinois.edu,Computer Engineering, BS
jt5937@illinois.edu,Computer Science + Anthropology, BSLAS
jt4583@illinois.edu,Computer Science + Music, BS
jt439@illinois.edu,Computer Science + Astronomy, BSLAS
jt2419@illinois.edu,Computer Science + Crop Sciences, BS
jt4570@illinois.edu,Computer Engineering, BS
jt2656@illinois.edu,Computer Science + Animal Sciences, BS
jt3840@illinois.edu,Computer Science + Advertising, BS
jt3970@illinois.edu,Statistics & Computer Science, BSLAS
jt1053@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt1807@illinois.edu,Computer Science + Anthropology, BSLAS
jt5041@illinois.edu,Computer Science + Animal Sciences, BS
jt4105@illinois.edu,Computer Science & Music, BS
jt4723@illinois.edu,Computer Science + Crop Sciences, BS
jt1968@illinois.edu,Computer Science + Linguistics, BSLAS
jt3190@illinois.edu,Computer Science + Philosophy, BSLAS
jt5779@illinois.edu,Computer Science + Astronomy, BSLAS
jt4404@illinois.edu,Computer Science + Linguistics, BSLAS
jt90@illinois.edu,Computer Science + Bioengineering, BS
jt2110@illinois.edu,Computer Science + Astronomy, BSLAS
jt1795@illinois.edu,Computer Science & Music, BS
jt4580@illinois.edu,Computer Science + Astronomy, BSLAS
jt4501@illinois.edu,Computer Science + Bioengineering, BS
jt332@illinois.edu,Computer Science & Music, BS
jt5440@illinois.edu,Computer Science, BS
jt3564@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt2251@illinois.edu,Computer Science + Astronomy, BSLAS
jt4795@illinois.edu,Computer Science & Music, BS
jt4307@illinois.edu,Mathematics & Computer Science, BSLAS
jt5195@illinois.edu,Mathematics & Computer Science, BSLAS
jt5675@illinois.edu,Computer Science + Linguistics, BSLAS
jt5256@illinois.edu,Computer Science + Animal Sciences, BS
jt4259@illinois.edu,Computer Science + Philosophy, BSLAS
jt3111@illinois.edu,Computer Science & Music, BS
jt2520@illinois.edu,Computer Science & Music, BS
jt717@illinois.edu,Computer Science & Music, BS
jt3673@illinois.edu,Computer Science + Crop Sciences, BS
jt484@illinois.edu,Computer Science + Physics, BS
jt3044@illinois.edu,Computer Science + Music, BS
jt1599@illinois.edu,Computer Science + Animal Sciences, BS
jt1257@illinois.edu,Computer Science + Astronomy, BSLAS
jt5038@illinois.edu,Statistics & Computer Science, BSLAS
jt523@illinois.edu,Computer Science + Education, BS
jt2072@illinois.edu,Computer Science, BS
jt4484@illinois.edu,Computer Science, BS
jt3438@illinois.edu,Computer Science + Philosophy, BSLAS
jt5288@illinois.edu,Computer Science + Education, BS
jt284@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt4294@illinois.edu,Computer Science + Music, BS
jt3801@illinois.edu,Statistics & Computer Science, BSLAS
jt5832@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt5839@illinois.edu,Computer Science + Astronomy, BSLAS
jt2701@illinois.edu,Computer Science + Advertising, BS
jt301@illinois.edu,Computer Science + Crop Sciences, BS
jt3519@illinois.edu,Computer Science + Astronomy, BSLAS
jt5451@illinois.edu,Computer Science + Linguistics, BSLAS
jt5076@illinois.edu,Computer Science, BS
jt373@illinois.edu,Computer Science + Astronomy, BSLAS
jt2754@illinois.edu,Computer Science + Linguistics, BSLAS
jt2417@illinois.edu,Computer Engineering, BS
jt5845@illinois.edu,Computer Science + Philosophy, BSLAS
jt3433@illinois.edu,Mathematics & Computer Science, BSLAS
jt4358@illinois.edu,Computer Science + Animal Sciences, BS
jt941@illinois.edu,Computer Science + Astronomy, BSLAS
jt4210@illinois.edu,Mathematics & Computer Science, BSLAS
jt4460@illinois.edu,Computer Science + Physics, BS
jt4815@illinois.edu,Computer Science + Advertising, BS
jt1336@illinois.edu,Computer Engineering, BS
jt350@illinois.edu,Computer Engineering, BS
jt3623@illinois.edu,Computer Science + Physics, BS
jt5244@illinois.edu,Computer Science + Bioengineering, BS
jt2711@illinois.edu,Computer Science + Philosophy, BSLAS
jt1893@illinois.edu,Computer Science + Bioengineering, BS
jt5208@illinois.edu,Computer Science + Economics, BSLAS
jt819@illinois.edu,Computer Science + Music, BS
jt3001@illinois.edu,Computer Science + Crop Sciences, BS
jt3446@illinois.edu,Statistics & Computer Science, BSLAS
jt2907@illinois.edu,Computer Science + Anthropology, BSLAS
jt281@illinois.edu,Computer Science + Education, BS
jt3138@illinois.edu,Computer Science + Crop Sciences, BS
jt4274@illinois.edu,Computer Science + Linguistics, BSLAS
jt1773@illinois.edu,Computer Science + Astronomy, BSLAS
jt4929@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt2190@illinois.edu,Computer Science + Astronomy, BSLAS
jt3775@illinois.edu,Computer Science + Bioengineering, BS
jt3344@illinois.edu,Computer Science + Astronomy, BSLAS
jt3708@illinois.edu,Mathematics & Computer Science, BSLAS
jt34@illinois.edu,Computer Science + Music, BS
jt311@illinois.edu,Computer Science + Philosophy, BSLAS
jt5438@illinois.edu,Computer Science + Philosophy, BSLAS
jt4240@illinois.edu,Computer Science + Physics, BS
jt1002@illinois.edu,Computer Science + Chemistry, BSLAS
jt1722@illinois.edu,Computer Science & Music, BS
jt5865@illinois.edu,Computer Science + Crop Sciences, BS
jt3841@illinois.edu,Computer Science, BS
jt4001@illinois.edu,Mathematics & Computer Science, BSLAS
jt4597@illinois.edu,Computer Science + Astronomy, BSLAS
jt4123@illinois.edu,Computer Science + Physics, BS
jt3088@illinois.edu,Computer Science, BS
jt2029@illinois.edu,Computer Science + Linguistics, BSLAS
jt2131@illinois.edu,Computer Science + Anthropology, BSLAS
jt3545@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt5334@illinois.edu,Computer Science + Animal Sciences, BS
jt4281@illinois.edu,Computer Science, BS
jt5350@illinois.edu,Computer Science + Music, BS
jt4391@illinois.edu,Computer Science + Philosophy, BSLAS
jt2137@illinois.edu,Computer Science + Linguistics, BSLAS
jt4115@illinois.edu,Computer Science + Philosophy, BSLAS
jt5643@illinois.edu,Computer Science & Music, BS
jt1830@illinois.edu,Computer Science + Animal Sciences, BS
jt4228@illinois.edu,Computer Science + Physics, BS
jt310@illinois.edu,Computer Science + Animal Sciences, BS
jt1987@illinois.edu,Mathematics & Computer Science, BSLAS
jt1410@illinois.edu,Computer Science + Philosophy, BSLAS
jt839@illinois.edu,Computer Science + Chemistry, BSLAS
jt5387@illinois.edu,Computer Science + Economics, BSLAS
jt5039@illinois.edu,Computer Science + Animal Sciences, BS
jt5703@illinois.edu,Computer Science + Music, BS
jt1804@illinois.edu,Computer Science + Bioengineering, BS
jt2489@illinois.edu,Computer Science + Anthropology, BSLAS
jt4481@illinois.edu,Computer Science + Animal Sciences, BS
jt4139@illinois.edu,Computer Science + Philosophy, BSLAS
jt5309@illinois.edu,Computer Science + Crop Sciences, BS
jt3760@illinois.edu,Computer Science + Anthropology, BSLAS
jt1026@illinois.edu,Computer Science + Bioengineering, BS
jt2928@illinois.edu,Computer Science + Anthropology, BSLAS
jt2556@illinois.edu,Computer Science + Bioengineering, BS
jt5183@illinois.edu,Computer Science, BS
jt121@illinois.edu,Computer Science + Physics, BS
jt45@illinois.edu,Mathematics & Computer Science, BSLAS
jt1655@illinois.edu,Computer Science + Music, BS
jt2128@illinois.edu,Mathematics & Computer Science, BSLAS
jt4421@illinois.edu,Computer Science + Economics, BSLAS
jt1555@illinois.edu,Computer Science & Music, BS
jt133@illinois.edu,Computer Science + Crop Sciences, BS
jt4854@illinois.edu,Computer Science + Economics, BSLAS
jt2504@illinois.edu,Computer Science + Advertising, BS
jt3874@illinois.edu,Mathematics & Computer Science, BSLAS
jt4811@illinois.edu,Mathematics & Computer Science, BSLAS
jt3675@illinois.edu,Computer Engineering, BS
jt1897@illinois.edu,Computer Science, BS
jt4422@illinois.edu,Computer Science + Animal Sciences, BS
jt4965@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt3385@illinois.edu,Computer Science + Chemistry, BSLAS
jt4057@illinois.edu,Computer Science + Astronomy, BSLAS
jt5766@illinois.edu,Computer Science + Animal Sciences, BS
jt5869@illinois.edu,Computer Science + Linguistics, BSLAS
jt1266@illinois.edu,Computer Science + Music, BS
jt861@illinois.edu,Computer Science + Music, BS
jt3920@illinois.edu,Computer Science + Economics, BSLAS
jt4705@illinois.edu,Computer Science + Physics, BS
jt1455@illinois.edu,Computer Science + Crop Sciences, BS
jt5876@illinois.edu,Computer Science + Astronomy, BSLAS
jt2152@illinois.edu,Computer Engineering, BS
jt842@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt4666@illinois.edu,Computer Science + Education, BS
jt918@illinois.edu,Computer Science + Advertising, BS
jt5498@illinois.edu,Computer Science + Animal Sciences, BS
jt1692@illinois.edu,Computer Science + Physics, BS
jt346@illinois.edu,Mathematics & Computer Science, BSLAS
jt5982@illinois.edu,Computer Science + Advertising, BS
jt5304@illinois.edu,Computer Engineering, BS
jt3067@illinois.edu,Computer Science + Anthropology, BSLAS
jt2097@illinois.edu,Computer Engineering, BS
jt2948@illinois.edu,Computer Science + Linguistics, BSLAS
jt3082@illinois.edu,Mathematics & Computer Science, BSLAS
jt137@illinois.edu,Computer Science + Economics, BSLAS
jt4733@illinois.edu,Computer Science + Anthropology, BSLAS
jt5126@illinois.edu,Computer Science + Linguistics, BSLAS
jt3538@illinois.edu,Computer Science + Animal Sciences, BS
jt5089@illinois.edu,Computer Science + Astronomy, BSLAS
jt150@illinois.edu,Computer Science + Anthropology, BSLAS
jt3387@illinois.edu,Computer Science + Astronomy, BSLAS
